n,instance,distribution,opt_value,opt_type,timestamp,christofides_cost,christofides_time,christofides_ratio,2opt_cost,2opt_time,2opt_ratio,2opt_iterations,hybrid_cost,hybrid_time,hybrid_ratio,hybrid_iterations,lp_objective,lp_time,lp_status
10,6,uniform,284.06258630498644,LP_subtour,2025-12-02T00:54:16.301438,299.07231531902033,0.0011200904846191406,1.0528395140284985,284.06258630498644,0.0001385211944580078,1.0,3,284.06258630498644,0.0012259483337402344,1.0,3,266.6336822684285,0.006559610366821289,Optimal
10,7,uniform,289.29798641773027,LP_subtour,2025-12-02T00:54:16.322680,309.9186365891511,0.0005164146423339844,1.071278236073326,289.2979864177303,8.225440979003906e-05,1.0000000000000002,3,289.29798641773027,0.000560760498046875,1.0,2,271.69537125467235,0.003997325897216797,Optimal
10,8,uniform,215.7578021400178,LP_subtour,2025-12-02T00:54:16.348608,221.0151012336744,0.0008876323699951172,1.02436666967086,215.75780214001776,0.00020074844360351562,0.9999999999999999,4,215.75780214001776,0.0010037422180175781,0.9999999999999999,3,157.96371591035742,0.006838798522949219,Optimal
10,9,uniform,309.586136733295,LP_subtour,2025-12-02T00:54:16.377822,340.66718798111924,0.001538991928100586,1.1003954879110114,309.58613673329495,0.00037360191345214844,0.9999999999999998,5,309.58613673329495,0.0018444061279296875,0.9999999999999998,5,286.58384931590217,0.008216381072998047,Optimal
10,0,clustered,185.52855475713653,LP_subtour,2025-12-02T00:54:16.404222,197.00053854461055,0.0028853416442871094,1.0618340600048939,185.52855475713653,0.0003116130828857422,1.0,3,185.5285547571365,0.003100872039794922,0.9999999999999999,3,81.31036969859979,0.009338617324829102,Optimal
10,1,clustered,232.82940326444606,LP_subtour,2025-12-02T00:54:16.426663,254.83720879908162,0.0013039112091064453,1.0945233085944872,232.82940326444606,8.487701416015625e-05,1.0,1,232.82940326444606,0.001459360122680664,1.0,3,232.82940326444606,0.008142948150634766,Optimal
10,2,clustered,225.44103733524267,LP_subtour,2025-12-02T00:54:16.448242,245.83259942397032,0.0007908344268798828,1.0904518641759278,225.4410373352427,8.821487426757812e-05,1.0000000000000002,3,225.44103733524264,0.0008366107940673828,0.9999999999999999,2,199.18570013325183,0.006134510040283203,Optimal
10,3,clustered,203.16005188795737,LP_subtour,2025-12-02T00:54:16.476489,205.98665922093636,0.0012288093566894531,1.0139132044253358,203.16005188795737,0.0002422332763671875,1.0,6,203.1667540717569,0.0013399124145507812,1.000032989673596,3,54.18375690479499,0.007771492004394531,Optimal
10,4,clustered,152.73935930360145,LP_subtour,2025-12-02T00:54:16.511753,160.04045558802153,0.001607656478881836,1.0478010142094916,153.39773142099114,0.00020766258239746094,1.0043104286962539,5,153.39773142099114,0.0016798973083496094,1.0043104286962539,2,96.57584175517637,0.0058896541595458984,Optimal
10,5,clustered,294.04823433414924,LP_subtour,2025-12-02T00:54:16.530745,294.5501141398193,0.0010137557983398438,1.001706794148268,294.0482343341492,0.0001304149627685547,0.9999999999999998,3,294.04823433414924,0.0010809898376464844,1.0,2,270.64648887992934,0.007673025131225586,Optimal
